0.855
0.837
0.819
0.828
0.9
0.846
0.81
0.837
0.783
0.756
0.738
0.747
0.729
0.747
0.756
0.729
0.709
0.688
0.677
0.661
0.651
0.645
0.612
0.5904
0.576
0.5616
0.5472
0.576
0.5472
0.5616
0.54
0.5472
0.5328
0.5328
0.5256
0.5256
0.5256
0.5184
0.4968
0.5112
0.504
0.504
0.504
0.4968
0.4824
0.468
0.463
0.452
0.432
0.4159
0.392
0.38
0.37
0.366
0.353
0.362
0.377
0.375
0.384
0.412
0.43
0.46
0.47
0.495
0.525
0.542
0.57
0.59
0.61
0.63
0.66
0.68
0.692
0.717
0.738
0.747
0.783
0.819
0.819
0.792
0.81
0.801
0.819
0.837
0.81
0.846
0.837
0.873
0.828
0.864
0.828
0.837
0.855
0.846
0.855
0.873
