0.9
0.846
0.81
0.837
0.783
0.756
0.738
0.747
0.729
0.747
0.756
0.729
0.729
0.738
0.72
0.738
0.738
0.747
0.729
0.738
0.72
0.702
0.684
0.72
0.684
0.702
0.675
0.684
0.666
0.666
0.657
0.657
0.657
0.648
0.621
0.639
0.63
0.63
0.63
0.621
0.621
0.612
0.621
0.612
0.621
0.639
0.621
0.603
0.585
0.594
0.603
0.621
0.621
0.621
0.63
0.675
0.657
0.648
0.648
0.675
0.72
0.702
0.684
0.711
0.702
0.738
0.747
0.765
0.774
0.756
0.738
0.747
0.783
0.819
0.819
0.792
0.81
0.801
0.819
0.837
0.81
0.846
0.837
0.873
0.828
0.864
0.828
0.837
0.855
0.846
0.855
0.873
0.855
0.837
0.819
0.828
